id_mahasiswa;Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Curricular_units_1st_sem_credited;Curricular_units_1st_sem_enrolled;Curricular_units_1st_sem_evaluations;Curricular_units_1st_sem_approved;Curricular_units_1st_sem_grade;Curricular_units_1st_sem_without_evaluations;Curricular_units_2nd_sem_credited;Curricular_units_2nd_sem_enrolled;Curricular_units_2nd_sem_evaluations;Curricular_units_2nd_sem_approved;Curricular_units_2nd_sem_grade;Curricular_units_2nd_sem_without_evaluations;Unemployment_rate;Inflation_rate;GDP;Status;skor_gerbang;pita_gerbang;skor_tahun_pertama;pita_tahun_pertama;asal_skor
MHS2853;1;53;1;9003;1;42;130.0;1;1;1;144;144;125.8;0;0;1;1;0;0;21;0;7;13;21;11;11.909090909090908;0;5;11;14;11;10.727272727272728;0;8.9;1.4;3.51;Graduate;0.1788;Aman;0.1292;Aman;validasi silang
MHS2854;1;18;3;9070;1;1;164.0;1;1;1;5;3;161.2;1;0;0;1;0;0;18;0;1;6;8;6;13.714285714285714;1;0;6;8;6;14.375;0;13.9;-0.3;0.79;Graduate;0.2296;Prioritas;0.0953;Aman;validasi silang
MHS2855;1;1;1;9500;1;1;125.0;1;19;19;9;10;122.0;1;0;1;1;0;0;19;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;11.1;0.6;2.02;Dropout;0.2395;Prioritas;0.9786;Kritis;validasi silang
MHS2856;1;17;1;9500;1;1;137.0;1;1;1;9;9;127.9;1;0;0;1;0;1;18;0;0;7;10;5;13.46;0;0;7;8;7;12.2375;0;11.1;0.6;2.02;Dropout;0.0566;Aman;0.0475;Aman;validasi silang
MHS2857;1;1;1;9773;1;1;133.0;1;1;3;3;3;135.8;1;0;0;1;0;0;19;0;0;6;6;6;15.0;0;0;6;6;6;13.333333333333334;0;11.1;0.6;2.02;Graduate;0.1275;Aman;0.0341;Aman;validasi silang
MHS2858;1;1;1;171;1;1;163.0;1;1;1;4;3;149.7;1;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;Dropout;0.0749;Aman;0.1451;Aman;validasi silang
MHS2859;1;1;2;9670;1;1;160.0;1;2;1;4;4;137.3;1;0;0;1;0;0;19;0;0;6;7;5;13.4;0;0;6;6;5;12.8;0;12.7;3.7;-1.7;Graduate;0.2134;Aman;0.0592;Aman;validasi silang
MHS2860;4;43;1;8014;0;12;133.1;1;34;34;0;0;106.0;1;0;0;1;0;0;48;0;0;6;9;5;13.0;0;0;6;10;4;12.5;0;7.6;2.6;0.32;Enrolled;0.6509;Kritis;0.439;Prioritas;mahasiswa aktif
MHS2861;4;43;1;9238;1;1;120.0;1;37;37;9;9;110.0;0;0;1;1;0;0;34;0;0;6;13;4;11.25;0;0;6;8;4;13.75;0;13.9;-0.3;0.79;Graduate;0.4023;Prioritas;0.9035;Kritis;validasi silang
MHS2862;1;1;1;9085;1;1;140.0;1;3;3;2;2;146.4;0;0;0;1;0;0;18;0;0;5;5;5;12.6;0;0;5;7;5;11.6;0;7.6;2.6;0.32;Graduate;0.0839;Aman;0.0327;Aman;validasi silang
MHS2863;2;39;1;8014;0;1;140.0;1;37;37;9;9;121.0;0;0;0;1;0;0;50;0;0;6;8;6;12.666666666666666;0;0;6;6;6;11.833333333333334;0;10.8;1.4;1.74;Graduate;0.273;Prioritas;0.0282;Aman;validasi silang
MHS2864;1;43;1;9853;1;1;140.0;1;37;37;6;6;125.2;0;0;1;1;0;0;41;0;20;21;23;21;12.333333333333334;0;19;19;19;19;12.105263157894736;0;12.4;0.5;1.79;Graduate;0.8026;Kritis;0.0889;Aman;validasi silang
MHS2865;1;17;2;9773;1;1;115.0;1;1;1;5;5;119.6;1;0;0;1;0;1;22;0;0;6;11;5;12.0;0;0;6;11;5;11.0;0;7.6;2.6;0.32;Dropout;0.1187;Aman;0.1791;Aman;validasi silang
MHS2866;4;39;1;9147;1;1;140.0;1;37;37;9;9;142.8;0;0;0;1;0;0;43;0;0;5;5;5;16.4;0;0;5;5;5;16.6;0;7.6;2.6;0.32;Graduate;0.4308;Prioritas;0.0583;Aman;validasi silang
MHS2867;2;39;1;8014;0;19;133.1;1;3;19;90;90;123.5;0;0;0;1;0;0;50;0;0;1;1;0;0.0;1;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout;0.4339;Prioritas;0.9779;Kritis;data uji
MHS2868;1;39;1;9003;1;19;133.1;1;37;37;9;9;100.0;0;0;0;1;0;0;60;0;0;6;10;6;12.75;0;0;6;6;4;14.75;0;13.9;-0.3;0.79;Graduate;0.5829;Prioritas;0.1607;Aman;data uji
MHS2869;2;39;1;9147;1;1;110.0;1;37;37;9;10;140.0;0;0;0;1;0;0;41;0;0;5;14;4;14.5;1;0;5;12;5;13.0;0;9.4;-0.8;-3.12;Enrolled;0.4042;Prioritas;0.1982;Aman;mahasiswa aktif
MHS2870;2;39;1;9991;0;19;133.1;1;37;37;9;9;150.3;0;0;0;1;0;0;47;0;0;5;5;5;14.8;0;0;5;5;5;14.4;0;7.6;2.6;0.32;Graduate;0.3842;Prioritas;0.0346;Aman;validasi silang
MHS2871;1;1;1;171;1;3;116.0;1;3;3;2;2;128.2;0;0;0;1;0;0;22;0;12;17;22;17;10.36842105263158;0;14;17;18;17;11.5;0;11.1;0.6;2.02;Graduate;0.3175;Prioritas;0.0731;Aman;validasi silang
MHS2872;2;39;1;9500;1;1;110.0;1;37;37;9;6;114.3;0;0;0;1;0;0;41;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;10.8;1.4;1.74;Dropout;0.1707;Aman;0.9799;Kritis;validasi silang
MHS2873;2;43;1;9991;0;1;140.0;1;38;37;5;6;117.3;0;0;0;1;0;0;28;0;6;10;15;6;10.666666666666666;0;5;10;17;9;11.333333333333334;1;7.6;2.6;0.32;Enrolled;0.1932;Aman;0.4474;Prioritas;mahasiswa aktif
MHS2874;5;42;1;9254;1;2;120.0;1;37;37;4;9;120.0;0;0;0;1;0;0;32;0;9;15;21;13;12.692307692307692;0;12;15;22;13;12.384615384615383;0;10.8;1.4;1.74;Graduate;0.5793;Prioritas;0.2305;Aman;data uji
MHS2875;2;39;1;9991;0;12;133.1;1;37;34;90;90;110.7;1;0;0;1;0;0;50;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;7.6;2.6;0.32;Dropout;0.8363;Kritis;0.9794;Kritis;validasi silang
MHS2876;1;51;1;9147;1;1;160.0;1;1;37;9;10;118.0;0;0;0;1;0;0;53;0;14;15;15;15;11.8;0;12;13;13;12;11.666666666666666;1;8.9;1.4;3.51;Enrolled;0.4297;Prioritas;0.1257;Aman;mahasiswa aktif
MHS2877;1;39;1;9556;1;1;133.1;6;3;3;4;4;169.2;0;0;1;0;0;0;54;1;0;7;7;0;0.0;0;0;5;10;0;0.0;0;12.4;0.5;1.79;Dropout;0.9487;Kritis;0.9797;Kritis;data uji
MHS2878;1;39;1;8014;0;1;120.0;1;37;37;9;7;106.8;0;0;0;1;0;0;49;0;0;6;9;5;12.333333333333334;0;0;6;12;4;11.5;0;13.9;-0.3;0.79;Enrolled;0.4193;Prioritas;0.323;Aman;mahasiswa aktif
MHS2879;2;42;1;9853;1;1;133.1;1;37;37;4;7;100.0;0;0;0;1;0;0;34;0;6;12;18;11;13.0;0;4;13;22;8;11.875;0;12.7;3.7;-1.7;Dropout;0.6976;Kritis;0.3303;Aman;data uji
MHS2880;4;39;1;8014;0;1;133.1;1;38;37;5;7;144.5;0;0;0;1;0;0;45;0;0;6;13;4;12.5;0;0;6;8;3;11.666666666666666;0;16.2;0.3;-0.92;Dropout;0.3197;Prioritas;0.9354;Kritis;validasi silang
MHS2881;4;39;1;8014;0;19;133.1;1;37;37;9;7;134.5;0;0;0;1;0;1;47;0;0;6;8;5;12.2;0;0;6;10;4;11.25;0;12.4;0.5;1.79;Graduate;0.1184;Aman;0.3601;Aman;validasi silang
MHS2882;1;43;1;9238;1;1;122.0;1;19;19;5;5;114.3;1;0;0;1;0;0;22;0;5;10;15;8;11.0;0;2;7;16;5;11.2;0;9.4;-0.8;-3.12;Enrolled;0.2005;Aman;0.4697;Prioritas;mahasiswa aktif
MHS2883;2;39;1;9991;0;1;133.1;1;37;37;9;9;113.4;0;0;0;1;0;0;33;0;0;5;14;1;10.0;0;0;5;13;2;12.0;0;12.4;0.5;1.79;Dropout;0.5038;Prioritas;0.9781;Kritis;validasi silang
MHS2884;2;39;1;8014;0;1;140.0;1;37;37;9;9;128.0;0;0;0;1;0;1;43;0;0;6;7;6;12.333333333333334;0;0;6;8;6;11.5;0;8.9;1.4;3.51;Graduate;0.0621;Aman;0.0278;Aman;validasi silang
MHS2885;1;7;1;9003;1;3;120.0;1;37;37;6;6;120.0;0;0;0;1;0;0;54;0;9;13;13;13;14.307692307692308;0;5;12;15;12;15.23076923076923;0;15.5;2.8;-4.06;Graduate;0.3448;Prioritas;0.0463;Aman;validasi silang
MHS2886;1;39;1;8014;0;2;130.0;1;37;37;5;7;147.5;0;0;0;1;0;0;39;0;7;11;13;11;14.454545454545457;0;6;8;8;8;13.5;0;12.7;3.7;-1.7;Graduate;0.4689;Prioritas;0.0581;Aman;validasi silang
MHS2887;2;39;1;9991;0;1;120.0;1;37;37;9;9;120.7;0;0;0;1;0;0;39;0;0;5;6;5;11.0;0;0;5;5;5;13.2;0;7.6;2.6;0.32;Graduate;0.4252;Prioritas;0.0517;Aman;validasi silang
MHS2888;1;1;1;9853;1;1;153.0;1;19;37;9;9;153.7;0;0;0;1;0;1;18;0;0;6;8;6;13.142857142857142;0;0;6;6;6;12.833333333333334;0;15.5;2.8;-4.06;Graduate;0.1656;Aman;0.0324;Aman;validasi silang
MHS2889;1;17;1;9238;1;1;131.0;1;37;37;9;7;121.9;0;0;0;1;0;1;19;0;0;6;8;6;13.75;0;0;6;7;6;11.857142857142858;0;16.2;0.3;-0.92;Graduate;0.0596;Aman;0.029;Aman;validasi silang
MHS2890;1;17;4;9670;1;1;126.0;1;38;19;9;6;119.4;1;0;0;1;0;1;18;0;0;6;6;6;14.0;0;0;6;9;5;13.8;0;8.9;1.4;3.51;Graduate;0.0444;Aman;0.076;Aman;validasi silang
MHS2891;2;39;1;8014;0;12;110.0;1;34;34;0;0;157.8;0;0;0;1;0;0;44;0;5;8;13;8;13.75;0;2;6;9;6;12.5;0;7.6;2.6;0.32;Graduate;0.4864;Prioritas;0.0526;Aman;data uji
MHS2892;1;39;1;9991;0;1;150.0;1;3;1;3;9;154.0;0;0;0;1;0;0;27;0;0;5;5;0;0.0;0;0;5;6;0;0.0;0;12.4;0.5;1.79;Dropout;0.412;Prioritas;0.9795;Kritis;validasi silang
MHS2893;1;1;2;9670;1;1;131.0;1;1;19;4;7;135.9;1;0;0;1;0;1;18;0;0;6;6;6;13.166666666666666;0;0;6;8;6;12.428571428571429;0;8.9;1.4;3.51;Graduate;0.035;Aman;0.0545;Aman;validasi silang
MHS2894;2;43;1;8014;0;1;130.0;1;34;34;0;0;130.0;0;0;0;1;0;0;45;0;10;12;12;9;12.444444444444445;3;4;7;8;6;12.0;0;9.4;-0.8;-3.12;Dropout;0.4389;Prioritas;0.3153;Aman;validasi silang
MHS2895;1;17;4;9853;1;1;122.0;1;38;37;9;9;118.9;1;0;0;1;0;0;20;0;0;6;7;6;12.666666666666666;0;0;6;7;5;13.0;0;7.6;2.6;0.32;Graduate;0.5542;Prioritas;0.0852;Aman;validasi silang
MHS2896;2;1;1;8014;0;1;151.0;1;37;37;9;9;152.4;0;0;0;1;0;0;40;0;0;6;7;6;11.333333333333334;0;0;6;7;6;10.5;0;10.8;1.4;1.74;Graduate;0.0629;Aman;0.0501;Aman;validasi silang
MHS2897;1;39;1;9991;0;1;120.0;1;37;37;6;6;147.8;0;0;0;1;0;0;40;0;0;5;9;4;11.25;0;0;5;6;5;12.0;0;13.9;-0.3;0.79;Enrolled;0.3662;Prioritas;0.1516;Aman;mahasiswa aktif
MHS2898;1;43;1;9500;1;1;136.0;1;3;3;2;2;100.0;0;0;0;1;0;0;18;0;0;7;8;7;13.6125;0;0;8;8;8;14.575;0;13.9;-0.3;0.79;Graduate;0.2384;Prioritas;0.0304;Aman;validasi silang
MHS2899;1;18;6;9500;1;1;140.0;1;3;19;3;8;129.0;1;0;0;1;0;0;21;0;0;8;8;7;12.414285714285716;0;0;8;8;7;12.414285714285716;0;12.7;3.7;-1.7;Graduate;0.1656;Aman;0.0384;Aman;validasi silang
MHS2900;1;17;2;171;1;1;131.0;1;2;1;3;3;148.9;1;0;0;1;0;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Graduate;0.2456;Prioritas;0.516;Prioritas;validasi silang
MHS2901;2;43;1;9991;0;2;120.0;1;37;37;9;8;120.0;0;0;0;1;0;0;36;0;8;12;21;11;11.5;0;7;12;22;12;11.4375;0;9.4;-0.8;-3.12;Enrolled;0.4579;Prioritas;0.0925;Aman;mahasiswa aktif
MHS2902;2;7;1;8014;0;3;170.0;1;19;19;4;4;170.0;0;0;0;1;0;0;27;0;0;5;5;0;0.0;0;0;6;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.1666;Aman;0.9788;Kritis;validasi silang
MHS2903;2;39;1;9556;1;1;100.0;6;38;38;9;9;130.0;0;0;0;1;0;0;32;1;0;7;10;7;11.0;0;0;8;8;8;13.125;0;12.7;3.7;-1.7;Graduate;0.2132;Aman;0.0594;Aman;validasi silang
MHS2904;1;17;1;9238;1;1;116.0;1;1;1;3;3;119.2;1;0;0;1;0;1;18;0;0;6;6;6;14.0;0;0;6;6;6;13.5;0;8.9;1.4;3.51;Graduate;0.0405;Aman;0.048;Aman;validasi silang
MHS2905;1;39;1;8014;0;1;133.1;1;37;37;9;7;129.0;0;0;0;1;0;0;37;0;0;6;13;4;12.0;0;0;6;10;3;12.0;0;16.2;0.3;-0.92;Dropout;0.3134;Prioritas;0.9552;Kritis;validasi silang
MHS2906;1;17;1;9773;1;1;136.0;1;3;1;2;3;132.5;1;0;0;1;0;0;19;0;0;6;7;6;12.5;0;0;6;7;6;12.5;0;10.8;1.4;1.74;Graduate;0.3027;Prioritas;0.0594;Aman;data uji
MHS2907;4;39;2;8014;0;1;160.0;1;37;38;7;5;115.0;0;0;0;1;0;1;41;0;0;6;8;6;11.333333333333334;0;0;6;9;6;11.333333333333334;0;10.8;1.4;1.74;Graduate;0.1639;Aman;0.0371;Aman;validasi silang
MHS2908;2;1;4;9500;1;1;140.0;1;1;37;4;9;128.0;0;0;0;1;0;1;18;0;0;7;7;6;14.066666666666668;0;0;7;7;6;14.066666666666668;0;7.6;2.6;0.32;Graduate;0.022;Aman;0.0288;Aman;validasi silang
MHS2909;1;43;1;9085;1;1;130.0;1;37;37;90;90;125.1;0;0;0;1;0;0;21;0;2;9;14;8;13.555555555555555;0;2;7;10;7;13.571428571428571;0;7.6;2.6;0.32;Graduate;0.3642;Prioritas;0.0545;Aman;validasi silang
MHS2910;1;44;1;9003;1;1;140.0;1;1;19;3;9;140.0;1;0;1;0;0;0;23;0;0;6;13;5;11.6;0;0;6;11;4;12.25;0;12.4;0.5;1.79;Dropout;0.8651;Kritis;0.9702;Kritis;validasi silang
MHS2911;1;17;2;9773;1;1;123.0;1;1;1;3;3;120.9;1;0;0;1;0;0;18;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;13.9;-0.3;0.79;Dropout;0.3137;Prioritas;0.9795;Kritis;validasi silang
MHS2912;1;1;6;9500;1;1;143.0;1;19;19;4;4;135.3;1;0;0;1;0;0;18;0;0;8;8;8;13.27625;0;0;8;8;8;13.27625;0;9.4;-0.8;-3.12;Graduate;0.1861;Aman;0.036;Aman;validasi silang
MHS2913;1;43;4;9085;1;1;133.1;1;34;34;99;99;125.2;0;0;0;1;0;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;7.6;2.6;0.32;Dropout;0.2806;Prioritas;0.9795;Kritis;validasi silang
MHS2914;1;1;2;9238;1;1;136.0;1;22;30;0;8;135.7;1;0;0;1;0;0;19;0;0;6;8;6;14.375;0;0;6;8;6;14.75;0;7.6;2.6;0.32;Graduate;0.232;Prioritas;0.0424;Aman;validasi silang
MHS2915;6;39;2;9147;1;1;133.1;1;37;37;9;9;110.0;0;0;0;1;0;0;47;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.6791;Kritis;0.9798;Kritis;validasi silang
MHS2916;6;39;1;8014;0;1;133.1;1;37;37;9;9;119.0;0;0;0;1;0;1;48;0;0;6;7;6;10.666666666666666;0;0;6;9;5;11.8;0;10.8;1.4;1.74;Enrolled;0.1547;Aman;0.0538;Aman;mahasiswa aktif
MHS2917;2;7;1;8014;0;3;110.0;1;37;37;9;9;110.0;0;0;0;1;0;0;39;0;9;13;19;12;13.416666666666666;0;4;10;10;10;14.5;0;16.2;0.3;-0.92;Graduate;0.3181;Prioritas;0.0459;Aman;validasi silang
MHS2918;1;1;1;9500;1;1;118.0;1;38;38;7;7;115.2;1;0;0;1;0;0;19;0;0;7;9;6;12.97166666666667;0;0;8;9;7;12.321428571428571;0;11.1;0.6;2.02;Graduate;0.1228;Aman;0.0561;Aman;data uji
MHS2919;1;43;1;9991;0;2;110.0;1;37;37;9;9;112.9;0;0;0;1;0;0;38;0;14;15;16;14;10.928571428571429;0;12;14;16;12;11.833333333333334;0;9.4;-0.8;-3.12;Dropout;0.4829;Prioritas;0.537;Prioritas;validasi silang
MHS2920;5;39;1;9003;1;19;133.1;1;19;1;9;9;119.4;0;0;1;0;0;0;27;0;0;6;6;0;0.0;0;0;6;7;0;0.0;0;8.9;1.4;3.51;Dropout;0.945;Kritis;0.9788;Kritis;validasi silang
MHS2921;1;1;1;171;1;1;162.0;1;19;19;4;7;152.9;1;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Graduate;0.0832;Aman;0.3475;Aman;validasi silang
MHS2922;1;39;1;8014;0;1;155.0;1;19;37;4;5;117.5;0;0;0;1;0;0;34;0;0;6;6;4;13.25;0;0;6;6;0;0.0;0;12.7;3.7;-1.7;Enrolled;0.3688;Prioritas;0.9787;Kritis;mahasiswa aktif
MHS2923;2;39;1;9238;1;19;133.1;1;37;37;4;4;98.5;0;0;0;1;0;0;48;0;0;6;14;6;11.333333333333334;0;0;6;11;5;12.4;0;15.5;2.8;-4.06;Dropout;0.5517;Prioritas;0.1142;Aman;data uji
MHS2924;1;39;1;9670;1;1;150.0;1;34;34;0;0;108.0;0;0;0;1;0;0;25;0;0;5;6;1;11.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout;0.7951;Kritis;0.9801;Kritis;data uji
MHS2925;2;39;1;9500;1;1;133.1;1;19;37;6;6;120.0;0;0;0;1;0;1;32;0;0;8;9;7;12.757142857142856;0;0;8;9;7;12.757142857142856;0;12.7;3.7;-1.7;Graduate;0.0554;Aman;0.0301;Aman;data uji
MHS2926;1;1;1;9773;1;1;154.0;1;37;37;9;7;150.2;0;0;0;1;0;1;18;0;0;6;6;6;14.5;0;0;6;6;6;14.666666666666666;0;16.2;0.3;-0.92;Graduate;0.0689;Aman;0.0323;Aman;data uji
MHS2927;1;44;1;8014;0;39;140.0;1;1;3;4;6;139.2;0;0;1;1;0;0;20;0;3;6;6;6;13.833333333333334;0;2;6;7;6;14.571428571428571;0;12.4;0.5;1.79;Graduate;0.2637;Prioritas;0.0593;Aman;data uji
MHS2928;1;1;1;9147;1;1;158.0;1;19;37;9;7;130.0;1;0;0;1;0;0;20;0;0;5;8;4;11.25;0;0;5;7;5;10.4;0;7.6;2.6;0.32;Graduate;0.3052;Prioritas;0.0603;Aman;validasi silang
MHS2929;1;1;1;171;1;1;122.0;1;37;37;9;3;115.7;1;0;0;1;0;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Dropout;0.2912;Prioritas;0.7147;Kritis;validasi silang
MHS2930;1;1;3;9500;1;1;136.0;1;1;1;4;4;127.0;1;0;0;1;0;0;19;0;0;8;10;1;13.67;7;0;8;10;1;13.67;7;9.4;-0.8;-3.12;Enrolled;0.1649;Aman;0.963;Kritis;mahasiswa aktif
MHS2931;1;39;1;9991;0;9;133.1;1;37;34;90;90;118.1;1;0;0;1;0;0;39;0;0;5;9;0;0.0;0;0;5;5;2;12.5;0;7.6;2.6;0.32;Dropout;0.8449;Kritis;0.9747;Kritis;validasi silang
MHS2932;1;1;1;9130;1;1;132.0;1;6;6;0;4;119.1;1;0;1;1;0;0;29;0;0;5;10;1;13.0;4;0;5;14;0;0.0;8;10.8;1.4;1.74;Dropout;0.9383;Kritis;0.9792;Kritis;validasi silang
MHS2933;1;39;1;9991;0;1;130.0;1;37;37;6;6;111.9;0;0;1;1;0;0;36;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;Dropout;0.6813;Kritis;0.9783;Kritis;validasi silang
MHS2934;1;1;6;9500;1;1;144.0;1;19;19;9;9;130.5;1;0;0;1;0;0;18;0;0;8;12;7;11.971428571428572;0;0;8;12;7;11.971428571428572;0;12.7;3.7;-1.7;Graduate;0.1226;Aman;0.0584;Aman;validasi silang
MHS2935;2;39;1;8014;0;12;133.1;1;34;34;0;0;135.0;0;0;0;1;0;0;51;0;0;6;12;0;0.0;0;1;6;11;0;0.0;1;7.6;2.6;0.32;Dropout;0.4831;Prioritas;0.9797;Kritis;validasi silang
MHS2936;1;43;1;9773;1;1;133.1;22;34;34;90;90;130.0;0;0;1;1;0;0;23;1;0;6;11;1;16.0;0;0;6;8;4;12.25;0;7.6;2.6;0.32;Dropout;0.7295;Kritis;0.9409;Kritis;validasi silang
MHS2937;1;44;1;9085;1;1;150.0;1;29;10;6;6;150.0;1;0;0;1;0;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout;0.1194;Aman;0.9793;Kritis;validasi silang
MHS2938;1;43;5;9853;1;1;150.0;1;34;34;0;0;150.2;1;0;0;0;0;0;28;0;0;6;9;4;12.75;1;0;5;5;0;0.0;5;9.4;-0.8;-3.12;Dropout;0.9847;Kritis;0.976;Kritis;validasi silang
MHS2939;2;39;1;9991;0;1;110.0;1;37;37;9;3;127.1;0;0;0;1;0;0;34;0;0;5;9;4;11.0;0;0;5;10;4;10.75;1;7.6;2.6;0.32;Enrolled;0.3564;Prioritas;0.6873;Kritis;mahasiswa aktif
MHS2940;1;39;1;8014;0;1;100.0;1;37;37;6;5;107.5;0;0;0;1;0;0;41;0;0;2;2;0;0.0;0;0;6;0;0;0.0;0;12.7;3.7;-1.7;Dropout;0.3257;Prioritas;0.9792;Kritis;data uji
MHS2941;4;39;1;8014;0;3;100.0;1;37;37;9;9;130.0;0;0;0;1;0;1;43;0;0;6;7;5;12.2;0;0;6;6;6;12.333333333333334;0;9.4;-0.8;-3.12;Graduate;0.1194;Aman;0.0338;Aman;data uji
MHS2942;2;39;2;9556;1;1;133.1;105;1;3;9;2;152.8;1;0;0;1;0;0;28;1;0;7;9;7;12.428571428571429;0;0;8;8;8;12.3;0;12.4;0.5;1.79;Enrolled;0.2006;Aman;0.0532;Aman;mahasiswa aktif
MHS2943;1;1;1;171;1;1;145.0;1;40;1;2;4;160.1;0;0;0;1;0;1;19;0;6;12;12;12;14.5;0;4;11;15;11;13.583333333333334;0;8.9;1.4;3.51;Graduate;0.0788;Aman;0.0299;Aman;validasi silang
MHS2944;1;39;1;9003;1;1;130.0;1;19;19;9;1;140.0;0;0;0;1;0;0;26;0;6;12;13;6;13.0;0;4;12;14;11;13.833333333333334;0;15.5;2.8;-4.06;Graduate;0.2879;Prioritas;0.5624;Prioritas;validasi silang
MHS2945;1;1;4;9500;1;1;118.0;1;4;3;2;3;110.7;1;0;0;1;0;0;18;0;0;7;7;7;11.714285714285714;0;0;8;8;8;12.75;0;12.4;0.5;1.79;Graduate;0.1428;Aman;0.0386;Aman;validasi silang
MHS2946;2;39;1;9853;1;1;133.1;1;37;19;9;5;138.3;0;0;0;1;0;0;45;0;0;7;12;4;10.25;0;0;7;10;3;13.0;0;11.1;0.6;2.02;Dropout;0.6175;Prioritas;0.9704;Kritis;validasi silang
MHS2947;1;44;1;9853;1;39;150.0;1;3;37;2;7;150.0;0;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;Dropout;0.5188;Prioritas;0.9795;Kritis;validasi silang
MHS2948;1;17;6;9670;1;1;113.0;1;4;1;3;10;112.3;0;0;0;1;0;0;20;0;0;6;9;6;12.375;0;0;6;7;6;13.142857142857142;0;11.1;0.6;2.02;Graduate;0.22;Aman;0.0532;Aman;validasi silang
MHS2949;1;1;6;9853;1;1;136.0;1;1;19;5;5;122.0;0;0;0;1;0;0;18;0;0;6;6;6;12.666666666666666;0;0;6;6;6;12.0;0;7.6;2.6;0.32;Graduate;0.4558;Prioritas;0.0458;Aman;validasi silang
MHS2950;1;39;1;9085;1;1;140.0;1;3;3;4;2;141.7;1;0;0;1;0;0;27;0;0;6;13;3;10.5;0;0;6;19;1;12.0;0;12.4;0.5;1.79;Dropout;0.3916;Prioritas;0.9757;Kritis;validasi silang
MHS2951;2;1;1;9003;1;1;131.0;1;19;38;5;5;118.4;0;0;0;1;0;0;20;0;0;6;11;6;14.125;0;0;6;10;5;12.6;0;13.9;-0.3;0.79;Graduate;0.1301;Aman;0.0746;Aman;data uji
MHS2952;1;1;3;9085;1;1;138.0;1;1;1;4;8;128.7;1;0;0;1;0;0;18;0;0;6;7;6;14.666666666666666;0;0;6;12;6;13.833333333333334;0;8.9;1.4;3.51;Graduate;0.1741;Aman;0.0456;Aman;validasi silang
MHS2953;2;39;2;9670;1;1;100.0;1;37;37;9;9;100.0;0;0;0;1;0;0;35;0;0;5;8;5;11.4;0;0;5;7;3;12.333333333333334;0;9.4;-0.8;-3.12;Enrolled;0.3957;Prioritas;0.4388;Prioritas;mahasiswa aktif
MHS2954;1;39;1;171;1;1;140.0;1;37;37;9;9;100.8;0;1;0;1;0;0;26;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;Dropout;0.7456;Kritis;0.9143;Kritis;data uji
MHS2955;4;39;1;9238;1;1;120.0;1;37;37;9;9;125.5;1;0;0;1;0;1;39;0;0;6;7;6;14.0;0;0;6;7;5;14.8;0;12.7;3.7;-1.7;Graduate;0.1787;Aman;0.091;Aman;validasi silang
MHS2956;1;1;1;171;1;1;139.0;1;37;37;9;9;124.0;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;Graduate;0.2718;Prioritas;0.5575;Prioritas;validasi silang
MHS2957;1;7;1;9500;1;3;130.0;1;37;37;9;5;130.0;0;0;0;1;0;0;36;0;0;7;7;0;0.0;7;0;7;7;0;0.0;7;16.2;0.3;-0.92;Dropout;0.4057;Prioritas;0.9787;Kritis;validasi silang
MHS2958;2;39;1;8014;0;3;110.0;1;37;37;9;9;160.5;0;0;0;1;0;0;38;0;8;11;11;11;12.636363636363637;0;5;8;8;8;11.0;0;13.9;-0.3;0.79;Graduate;0.1687;Aman;0.0468;Aman;validasi silang
MHS2959;2;39;1;9853;1;19;133.1;1;37;19;3;7;100.0;0;0;0;1;0;0;45;0;0;6;11;3;12.333333333333334;0;0;6;13;2;11.0;0;7.6;2.6;0.32;Dropout;0.7345;Kritis;0.9765;Kritis;validasi silang
